Rank;Log10(Rank);Log10(Freq-OS);Log10(Freq-IS)
1265;3.102090526;-2.843855423;-2.85672889
1266;3.102433706;-2.843855423;-2.85672889
1267;3.102776615;-2.843855423;-2.85672889
1268;3.103119254;-2.843855423;-2.85672889
1269;3.103461622;-2.843855423;-2.85672889
1270;3.103803721;-2.843855423;-2.85672889
1271;3.104145551;-2.843855423;-2.85672889
1272;3.104487111;-2.843855423;-2.85672889
1273;3.104828404;-2.843855423;-2.85672889
1274;3.105169428;-2.843855423;-2.85672889
1275;3.105510185;#N/A;-2.85672889
1276;3.105850674;-2.843855423;-2.85672889
1277;3.106190897;-2.843855423;-2.85672889
1278;3.106530854;-2.843855423;-2.85672889
1279;3.106870544;#N/A;-2.85672889
1280;3.10720997;-2.843855423;-2.85672889
1281;3.10754913;-2.843855423;-2.85672889
1282;3.107888025;-2.843855423;-2.85672889
1283;3.108226656;-2.843855423;-2.85672889
1284;3.108565024;-2.843855423;-2.85672889
1285;3.108903128;-2.843855423;-2.85672889
1286;3.109240969;-2.843855423;-2.85672889
1287;3.109578547;-2.843855423;-2.85672889
1288;3.109915863;-2.843855423;-2.85672889
1289;3.110252917;-2.843855423;-2.85672889
1290;3.11058971;-2.542825427;-2.85672889
1291;3.110926242;-2.843855423;-2.85672889
1292;3.111262514;-2.843855423;-2.85672889
1293;3.111598525;-2.843855423;-2.85672889
1294;3.111934276;-2.843855423;-2.85672889
1295;3.112269768;-2.843855423;-2.85672889
1296;3.112605002;-2.843855423;-2.85672889
1297;3.112939976;-2.843855423;-2.85672889
1298;3.113274692;-2.843855423;-2.85672889
1299;3.113609151;-2.843855423;-2.85672889
1300;3.113943352;-2.843855423;-2.85672889
1301;3.114277297;-2.843855423;-2.85672889
1302;3.114610984;-2.843855423;-2.85672889
1303;3.114944416;-2.843855423;-2.85672889
1304;3.115277591;-2.843855423;-2.85672889
1305;3.115610512;-2.843855423;-2.85672889
1306;3.115943177;-2.843855423;-2.85672889
1307;3.116275588;-2.843855423;-2.85672889
1308;3.116607744;-2.843855423;-2.85672889
1309;3.116939647;#N/A;-2.85672889
1310;3.117271296;#N/A;-2.85672889
1311;3.117602692;#N/A;-2.85672889
1312;3.117933835;-2.542825427;-2.85672889
1313;3.118264726;-2.843855423;-2.85672889
1314;3.118595365;-2.843855423;-2.85672889
1315;3.118925753;-2.843855423;-2.85672889
1316;3.119255889;-2.843855423;-2.85672889
1317;3.119585775;#N/A;-2.85672889
1318;3.11991541;-2.843855423;-2.85672889
1319;3.120244796;-2.542825427;-2.85672889
1320;3.120573931;#N/A;-2.85672889
1321;3.120902818;-2.843855423;-2.85672889
1322;3.121231455;#N/A;-2.85672889
1323;3.121559844;-2.843855423;-2.85672889
1324;3.121887985;-2.843855423;-2.85672889
1325;3.122215878;-2.843855423;-2.85672889
1326;3.122543524;-2.843855423;-2.85672889
1327;3.122870923;-2.843855423;-2.85672889
1328;3.123198075;-2.542825427;-2.85672889
1329;3.123524981;#N/A;-2.85672889
1330;3.123851641;-2.843855423;-2.85672889
1331;3.124178055;-2.843855423;-2.85672889
1332;3.124504225;#N/A;-2.85672889
1333;3.124830149;-2.843855423;-2.85672889
1334;3.12515583;-2.843855423;-2.85672889
1335;3.125481266;-2.843855423;-2.85672889
1336;3.125806458;-2.843855423;-2.85672889
1337;3.126131407;#N/A;-2.85672889
1338;3.126456113;-2.843855423;-2.85672889
1339;3.126780577;#N/A;-2.85672889
1340;3.127104798;-2.843855423;-2.85672889
1341;3.127428778;-2.843855423;-2.85672889
1342;3.127752516;-2.542825427;-2.85672889
1343;3.128076013;#N/A;-2.85672889
1344;3.128399269;#N/A;-2.85672889
1345;3.128722284;-2.843855423;-2.85672889
1346;3.12904506;-2.843855423;-2.85672889
1347;3.129367596;#N/A;-2.85672889
1348;3.129689892;-2.843855423;-2.85672889
1349;3.13001195;#N/A;-2.85672889
1350;3.130333768;-2.843855423;-2.85672889
1351;3.130655349;-2.843855423;-2.85672889
1352;3.130976692;-2.843855423;-2.85672889
1353;3.131297797;-2.843855423;-2.85672889
1354;3.131618664;-2.843855423;-2.85672889
1355;3.131939295;-2.843855423;-2.85672889
1356;3.13225969;-2.843855423;-2.85672889
1357;3.132579848;-2.843855423;-2.85672889
1358;3.13289977;-2.542825427;-2.85672889
1359;3.133219457;-2.843855423;-2.85672889
1360;3.133538908;-2.843855423;-2.85672889
1361;3.133858125;-2.843855423;-2.85672889
1362;3.134177108;-2.843855423;-2.85672889
1363;3.134495856;-2.843855423;-2.85672889
1364;3.13481437;#N/A;-2.85672889
1365;3.135132651;-2.843855423;-2.85672889
1366;3.135450699;-2.843855423;-2.85672889
1367;3.135768515;-2.843855423;-2.85672889
1368;3.136086097;-2.843855423;-2.85672889
1369;3.136403448;-2.843855423;-2.85672889
1370;3.136720567;-2.843855423;-2.85672889
1371;3.137037455;-2.843855423;-2.85672889
1372;3.137354111;-2.843855423;-2.85672889
1373;3.137670537;-2.843855423;-2.85672889
1374;3.137986733;#N/A;-2.85672889
1375;3.138302698;-2.843855423;-2.85672889
1376;3.138618434;-2.843855423;-2.85672889
1377;3.13893394;-2.843855423;-2.85672889
1378;3.139249218;-2.843855423;-2.85672889
1379;3.139564266;-2.843855423;-2.85672889
1380;3.139879086;-2.843855423;-2.85672889
1381;3.140193679;-2.843855423;-2.85672889
1382;3.140508043;-2.843855423;-2.85672889
1383;3.14082218;-2.843855423;-2.85672889
1384;3.14113609;-2.843855423;-2.85672889
1385;3.141449773;-2.843855423;-2.85672889
1386;3.14176323;-2.542825427;-2.85672889
1387;3.142076461;#N/A;-2.85672889
1388;3.142389466;#N/A;-2.85672889
1389;3.142702246;#N/A;-2.85672889
1390;3.1430148;-2.843855423;-2.85672889
1391;3.14332713;#N/A;-2.85672889
1392;3.143639235;#N/A;-2.85672889
1393;3.143951116;-2.843855423;-2.85672889
1394;3.144262774;-2.843855423;-2.85672889
1395;3.144574208;#N/A;-2.85672889
1396;3.144885418;-2.843855423;-2.85672889
1397;3.145196406;#N/A;-2.85672889
1398;3.145507171;-2.843855423;-2.85672889
1399;3.145817714;-2.843855423;-2.85672889
1400;3.146128036;-2.843855423;-2.85672889
1401;3.146438135;#N/A;-2.85672889
1402;3.146748014;#N/A;-2.85672889
1403;3.147057671;-2.843855423;-2.85672889
1404;3.147367108;-2.843855423;-2.85672889
1405;3.147676324;-2.843855423;-2.85672889
1406;3.147985321;-2.843855423;-2.85672889
1407;3.148294097;-2.843855423;-2.85672889
1408;3.148602655;-2.843855423;-2.85672889
1409;3.148910993;-2.843855423;-2.85672889
1410;3.149219113;-2.843855423;-2.85672889
1411;3.149527014;-2.843855423;-2.85672889
1412;3.149834697;-2.843855423;-2.85672889
1413;3.150142162;#N/A;-2.85672889
1414;3.150449409;-2.843855423;-2.85672889
1415;3.15075644;-2.843855423;-2.85672889
1416;3.151063253;-2.843855423;-2.85672889
1417;3.15136985;-2.843855423;-2.85672889
1418;3.151676231;-2.542825427;-2.85672889
1419;3.151982395;-2.843855423;-2.85672889
1420;3.152288344;#N/A;-2.85672889
1421;3.152594078;-2.843855423;-2.85672889
1422;3.152899596;-2.843855423;-2.85672889
1423;3.1532049;#N/A;-2.85672889
1424;3.153509989;-2.843855423;-2.85672889
1425;3.153814864;#N/A;-2.85672889
1426;3.154119526;-2.843855423;-2.85672889
1427;3.154423973;#N/A;-2.85672889
1428;3.154728207;#N/A;-2.85672889
1429;3.155032229;#N/A;-2.85672889
1430;3.155336037;-2.843855423;-2.85672889
1431;3.155639634;-2.542825427;-2.85672889
1432;3.155943018;-2.843855423;-2.85672889
1433;3.15624619;-2.843855423;-2.85672889
1434;3.156549151;-2.843855423;-2.85672889
1435;3.156851901;-2.843855423;-2.85672889
1436;3.15715444;#N/A;-2.85672889
1437;3.157456768;-2.843855423;-2.85672889
1438;3.157758886;-2.843855423;-2.85672889
1439;3.158060794;-2.843855423;-2.85672889
1440;3.158362492;-2.843855423;-2.85672889
1441;3.158663981;#N/A;-2.85672889
1442;3.15896526;-2.843855423;-2.85672889
1443;3.159266331;#N/A;-2.85672889
1444;3.159567193;#N/A;-2.85672889
1445;3.159867847;-2.843855423;-2.85672889
1446;3.160168293;-2.843855423;-2.85672889
1447;3.160468531;-2.843855423;-2.85672889
1448;3.160768562;-2.843855423;-2.85672889
1449;3.161068385;-2.843855423;-2.85672889
1450;3.161368002;#N/A;-2.85672889
1451;3.161667412;-2.843855423;-2.85672889
1452;3.161966616;#N/A;-2.85672889
1453;3.162265614;#N/A;-2.85672889
1454;3.162564407;#N/A;-2.85672889
1455;3.162862993;-2.843855423;-2.85672889
1456;3.163161375;-2.843855423;-2.85672889
1457;3.163459552;-2.843855423;-2.85672889
1458;3.163757524;-2.843855423;-2.85672889
1459;3.164055292;#N/A;-2.85672889
1460;3.164352856;-2.843855423;-2.85672889
1461;3.164650216;-2.366734168;-2.85672889
1462;3.164947373;-2.843855423;-2.85672889
1463;3.165244326;#N/A;-2.85672889
1464;3.165541077;#N/A;-2.85672889
1465;3.165837625;#N/A;-2.85672889
1466;3.16613397;-2.843855423;-2.85672889
1467;3.166430114;#N/A;-2.85672889
1468;3.166726056;-2.843855423;-2.85672889
1469;3.167021796;-2.843855423;-2.85672889
1470;3.167317335;-2.843855423;-2.85672889
1471;3.167612673;#N/A;-2.85672889
1472;3.16790781;-2.843855423;-2.85672889
1473;3.168202747;-2.542825427;-2.85672889
1474;3.168497484;-2.843855423;-2.85672889
1475;3.16879202;-2.843855423;-2.85672889
1476;3.169086357;-2.843855423;-2.85672889
1477;3.169380495;-2.843855423;-2.85672889
1478;3.169674434;-2.843855423;-2.85672889
1479;3.169968174;-2.843855423;-2.85672889
1480;3.170261715;-2.843855423;-2.85672889
1481;3.170555059;-2.843855423;-2.85672889
1482;3.170848204;#N/A;-2.85672889
1483;3.171141151;-2.843855423;-2.85672889
1484;3.171433901;-2.843855423;-2.85672889
1485;3.171726454;-2.843855423;-2.85672889
1486;3.172018809;-2.843855423;-2.85672889
1487;3.172310969;-2.843855423;-2.85672889
1488;3.172602931;-2.843855423;-2.85672889
1489;3.172894698;-2.843855423;-2.85672889
1490;3.173186268;-2.843855423;-2.85672889
1491;3.173477643;#N/A;-2.85672889
1492;3.173768823;-2.843855423;-2.85672889
1493;3.174059808;-2.843855423;-2.85672889
1494;3.174350597;-2.843855423;-2.85672889
1495;3.174641193;-2.843855423;-2.85672889
1496;3.174931594;-2.843855423;-2.85672889
1497;3.1752218;-2.843855423;-2.85672889
1498;3.175511813;#N/A;-2.85672889
1499;3.175801633;-2.542825427;-2.85672889
1500;3.176091259;#N/A;-2.85672889
1501;3.176380692;-2.843855423;-2.85672889
1502;3.176669933;-2.843855423;-2.85672889
1503;3.176958981;#N/A;-2.85672889
1504;3.177247836;-2.843855423;-2.85672889
1505;3.1775365;-2.843855423;-2.85672889
1506;3.177824972;-2.843855423;-2.85672889
1507;3.178113252;#N/A;-2.85672889
1508;3.178401342;#N/A;-2.85672889
1509;3.17868924;#N/A;-2.85672889
1510;3.178976947;#N/A;-2.85672889
1511;3.179264464;#N/A;-2.85672889
1512;3.179551791;-2.843855423;-2.85672889
1513;3.179838928;-2.843855423;-2.85672889
1514;3.180125875;-2.843855423;-2.85672889
1515;3.180412633;#N/A;-2.85672889
1516;3.180699201;#N/A;-2.85672889
1517;3.180985581;-2.843855423;-2.85672889
1518;3.181271772;-2.843855423;-2.85672889
1519;3.181557774;-2.843855423;-2.85672889
1520;3.181843588;#N/A;-2.85672889
1521;3.182129214;-2.843855423;-2.85672889
1522;3.182414652;-2.843855423;-2.85672889
1523;3.182699903;-2.843855423;-2.85672889
1524;3.182984967;-2.843855423;-2.85672889
1525;3.183269844;-2.843855423;-2.85672889
1526;3.183554534;-2.843855423;-2.85672889
1527;3.183839037;-2.843855423;-2.85672889
1528;3.184123354;-2.843855423;-2.85672889
1529;3.184407485;-2.843855423;-2.85672889
1530;3.184691431;-2.843855423;-2.85672889
1531;3.184975191;#N/A;-2.85672889
1532;3.185258765;-2.843855423;-2.85672889
1533;3.185542155;-2.843855423;-2.85672889
1534;3.18582536;#N/A;-2.85672889
1535;3.18610838;#N/A;-2.85672889
1536;3.186391216;#N/A;-2.85672889
1537;3.186673867;-2.843855423;-2.85672889
1538;3.186956335;#N/A;-2.85672889
1539;3.18723862;-2.843855423;-2.85672889
1540;3.187520721;#N/A;-2.85672889
1541;3.187802639;#N/A;-2.85672889
1542;3.188084374;#N/A;-2.85672889
1543;3.188365926;-2.843855423;-2.85672889
1544;3.188647296;-2.843855423;-2.85672889
1545;3.188928484;#N/A;-2.85672889
1546;3.18920949;#N/A;-2.85672889
1547;3.189490314;#N/A;-2.85672889
1548;3.189770956;#N/A;-2.85672889
1549;3.190051418;-2.843855423;-2.85672889
1550;3.190331698;-2.843855423;-2.85672889
1551;3.190611798;-2.843855423;-2.85672889
1552;3.190891717;#N/A;-2.85672889
1553;3.191171456;-2.843855423;-2.85672889
1554;3.191451014;-2.843855423;-2.85672889
1555;3.191730393;-2.843855423;-2.85672889
1556;3.192009593;-2.843855423;-2.85672889
1557;3.192288613;-2.843855423;-2.85672889
1558;3.192567453;-2.843855423;-2.85672889
1559;3.192846115;-2.843855423;-2.85672889
1560;3.193124598;#N/A;-2.85672889
1561;3.193402903;-2.843855423;-2.85672889
1562;3.19368103;-2.843855423;-2.85672889
1563;3.193958978;-2.843855423;-2.85672889
1564;3.194236749;-2.843855423;-2.85672889
1565;3.194514342;-2.843855423;-2.85672889
1566;3.194791758;-2.542825427;-2.85672889
1567;3.195068996;-2.843855423;-2.85672889
1568;3.195346058;-2.843855423;-2.85672889
1569;3.195622944;-2.843855423;-2.85672889
1570;3.195899652;-2.843855423;-2.85672889
1571;3.196176185;#N/A;-2.85672889
1572;3.196452542;-2.843855423;-2.85672889
1573;3.196728723;-2.843855423;-2.85672889
1574;3.197004728;-2.843855423;-2.85672889
1575;3.197280558;-2.843855423;-2.85672889
1576;3.197556213;#N/A;-2.85672889
1577;3.197831693;#N/A;-2.85672889
1578;3.198106999;-2.843855423;-2.85672889
1579;3.19838213;-2.843855423;-2.85672889
1580;3.198657087;-2.542825427;-2.85672889
1581;3.19893187;-2.843855423;-2.85672889
1582;3.199206479;-2.843855423;-2.85672889
1583;3.199480915;#N/A;-2.85672889
1584;3.199755177;#N/A;-2.85672889
1585;3.200029267;#N/A;-2.85672889
1586;3.200303183;-2.843855423;-2.85672889
1587;3.200576927;-2.542825427;-2.85672889
1588;3.200850498;#N/A;-2.85672889
1589;3.201123897;-2.843855423;-2.85672889
1590;3.201397124;#N/A;-2.85672889
1591;3.20167018;#N/A;-2.85672889
1592;3.201943063;-2.843855423;-2.85672889
1593;3.202215776;-2.843855423;-2.85672889
1594;3.202488317;-2.843855423;-2.85672889
1595;3.202760687;-2.843855423;-2.85672889
1596;3.203032887;-2.843855423;-2.85672889
1597;3.203304916;-2.843855423;-2.85672889
1598;3.203576775;#N/A;-2.85672889
1599;3.203848464;-2.843855423;-2.85672889
1600;3.204119983;#N/A;-2.85672889
1601;3.204391332;-2.843855423;-2.85672889
1602;3.204662512;#N/A;-2.85672889
1603;3.204933522;#N/A;-2.85672889
1604;3.205204364;-2.843855423;-2.85672889
1605;3.205475037;#N/A;-2.85672889
1606;3.205745541;-2.843855423;-2.85672889
1607;3.206015877;-2.843855423;-2.85672889
1608;3.206286044;-2.843855423;-2.85672889
1609;3.206556044;-2.843855423;-2.85672889
1610;3.206825876;-2.542825427;-2.85672889
1611;3.20709554;#N/A;-2.85672889
1612;3.207365037;-2.843855423;-2.85672889
1613;3.207634367;-2.843855423;-2.85672889
1614;3.20790353;#N/A;-2.85672889
1615;3.208172527;-2.843855423;-2.85672889
1616;3.208441356;-2.843855423;-2.85672889
1617;3.20871002;-2.843855423;-2.85672889
1618;3.208978517;-2.843855423;-2.85672889
1619;3.209246849;-2.843855423;-2.85672889
1620;3.209515015;#N/A;-2.85672889
1621;3.209783015;-2.843855423;-2.85672889
1622;3.21005085;#N/A;-2.85672889
1623;3.21031852;-2.843855423;-2.85672889
1624;3.210586025;-2.843855423;-2.85672889
1625;3.210853365;#N/A;-2.85672889
1626;3.211120541;#N/A;-2.85672889
1627;3.211387553;#N/A;-2.85672889
1628;3.211654401;#N/A;-2.85672889
1629;3.211921084;-2.843855423;-2.85672889
1630;3.212187604;-2.843855423;-2.85672889
1631;3.212453961;-2.843855423;-2.85672889
1632;3.212720154;-2.843855423;-2.85672889
1633;3.212986185;-2.843855423;-2.85672889
1634;3.213252052;#N/A;-2.85672889
1635;3.213517757;#N/A;-2.85672889
1636;3.213783299;#N/A;-2.85672889
1637;3.214048679;-2.843855423;-2.85672889
1638;3.214313897;#N/A;-2.85672889
1639;3.214578954;-2.843855423;-2.85672889
1640;3.214843848;-2.843855423;-2.85672889
1641;3.215108581;-2.843855423;-2.85672889
1642;3.215373153;-2.843855423;-2.85672889
1643;3.215637563;-2.843855423;-2.85672889
1644;3.215901813;#N/A;-2.85672889
1645;3.216165902;-2.843855423;-2.85672889
1646;3.216429831;-2.843855423;-2.85672889
1647;3.216693599;-2.843855423;-2.85672889
1648;3.216957207;-2.843855423;-2.85672889
1649;3.217220656;#N/A;-2.85672889
1650;3.217483944;-2.843855423;-2.85672889
1651;3.217747073;-2.843855423;-2.85672889
1652;3.218010043;#N/A;-2.85672889
1653;3.218272854;#N/A;-2.85672889
1654;3.218535505;-2.843855423;-2.85672889
1655;3.218797998;-2.843855423;-2.85672889
1656;3.219060332;-2.843855423;-2.85672889
1657;3.219322508;-2.843855423;-2.85672889
1658;3.219584526;-2.843855423;-2.85672889
1659;3.219846386;#N/A;-2.85672889
1660;3.220108088;#N/A;-2.85672889
1661;3.220369632;-2.843855423;-2.85672889
1662;3.220631019;-2.843855423;-2.85672889
1663;3.220892249;#N/A;-2.85672889
1664;3.221153322;-2.843855423;-2.85672889
1665;3.221414238;-2.843855423;-2.85672889
1666;3.221674997;#N/A;-2.85672889
1667;3.2219356;-2.843855423;-2.85672889
1668;3.222196046;#N/A;-2.85672889
1669;3.222456337;-2.843855423;-2.85672889
1670;3.222716471;#N/A;-2.85672889
1671;3.22297645;#N/A;-2.85672889
1672;3.223236273;-2.843855423;-2.85672889
1673;3.223495941;-2.843855423;-2.85672889
1674;3.223755454;#N/A;-2.85672889
1675;3.224014811;#N/A;-2.85672889
1676;3.224274014;#N/A;-2.85672889
1677;3.224533063;#N/A;-2.85672889
1678;3.224791956;-2.843855423;-2.85672889
1679;3.225050696;-2.843855423;-2.85672889
1680;3.225309282;-2.843855423;-2.85672889
1681;3.225567713;#N/A;-2.85672889
1682;3.225825991;#N/A;-2.85672889
1683;3.226084116;#N/A;-2.85672889
1684;3.226342087;#N/A;-2.85672889
1685;3.226599905;-2.843855423;-2.85672889
1686;3.22685757;#N/A;-2.85672889
1687;3.227115083;#N/A;-2.85672889
1688;3.227372442;#N/A;-2.85672889
1689;3.22762965;#N/A;-2.85672889
1690;3.227886705;-2.843855423;-2.85672889
1691;3.228143608;#N/A;-2.85672889
1692;3.228400359;-2.843855423;-2.85672889
1693;3.228656958;-2.843855423;-2.85672889
1694;3.228913406;#N/A;-2.85672889
1695;3.229169703;-2.843855423;-2.85672889
1696;3.229425848;#N/A;-2.85672889
1697;3.229681842;-2.843855423;-2.85672889
1698;3.229937686;-2.843855423;-2.85672889
1699;3.230193379;-2.843855423;-2.85672889
1700;3.230448921;#N/A;-2.85672889
1701;3.230704314;#N/A;-2.85672889
1702;3.230959556;#N/A;-2.85672889
1703;3.231214648;#N/A;-2.85672889
1704;3.23146959;-2.843855423;-2.85672889
1705;3.231724383;-2.843855423;-2.85672889
1706;3.231979027;-2.843855423;-2.85672889
1707;3.232233521;-2.843855423;-2.85672889
1708;3.232487866;#N/A;-2.85672889
1709;3.232742063;-2.843855423;-2.85672889
1710;3.23299611;-2.843855423;-2.85672889
1711;3.23325001;-2.843855423;-2.85672889
1712;3.23350376;-2.843855423;-2.85672889
1713;3.233757363;#N/A;-2.85672889
1714;3.234010818;-2.843855423;-2.85672889
1715;3.234264124;-2.843855423;-2.85672889
1716;3.234517284;#N/A;-2.85672889
1717;3.234770295;#N/A;-2.85672889
1718;3.235023159;#N/A;-2.85672889
1719;3.235275877;#N/A;-2.85672889
1720;3.235528447;-2.843855423;-2.85672889
1721;3.23578087;#N/A;-2.85672889
1722;3.236033147;#N/A;-2.85672889
1723;3.236285277;#N/A;-2.85672889
1724;3.236537261;#N/A;-2.85672889
1725;3.236789099;#N/A;-2.85672889
1726;3.237040791;#N/A;-2.85672889
1727;3.237292338;-2.843855423;-2.85672889
1728;3.237543738;-2.843855423;-2.85672889
1729;3.237794993;-2.843855423;-2.85672889
1730;3.238046103;-2.843855423;-2.85672889
1731;3.238297068;-2.843855423;-2.85672889
1732;3.238547888;-2.843855423;-2.85672889
1733;3.238798563;-2.843855423;-2.85672889
1734;3.239049093;-2.843855423;-2.85672889
1735;3.239299479;#N/A;-2.85672889
1736;3.239549721;-2.843855423;-2.85672889
1737;3.239799818;-2.843855423;-2.85672889
1738;3.240049772;-2.843855423;-2.85672889
1739;3.240299582;-2.843855423;-2.85672889
1740;3.240549248;-2.843855423;-2.85672889
1741;3.240798771;-2.843855423;-2.85672889
1742;3.241048151;#N/A;-2.85672889
1743;3.241297387;-2.843855423;-2.85672889
1744;3.241546481;#N/A;-2.85672889
1745;3.241795431;-2.843855423;-2.85672889
1746;3.242044239;-2.843855423;-2.85672889
1747;3.242292905;-2.843855423;-2.85672889
1748;3.242541428;#N/A;-2.85672889
1749;3.242789809;#N/A;-2.85672889
1750;3.243038049;-2.843855423;-2.85672889
1751;3.243286146;-2.843855423;-2.85672889
1752;3.243534102;-2.843855423;-2.85672889
1753;3.243781916;#N/A;-2.85672889
1754;3.244029589;-2.843855423;-2.85672889
1755;3.244277121;-2.843855423;-2.85672889
1756;3.244524512;-2.843855423;-2.85672889
1757;3.244771761;-2.843855423;-2.85672889
1758;3.245018871;#N/A;-2.85672889
1759;3.245265839;#N/A;-2.85672889
1760;3.245512668;#N/A;-2.85672889
1761;3.245759356;#N/A;-2.85672889
1762;3.246005904;-2.843855423;-2.85672889
1763;3.246252312;-2.542825427;-2.85672889
1764;3.246498581;-2.843855423;-2.85672889
1765;3.24674471;-2.843855423;-2.85672889
1766;3.246990699;-2.843855423;-2.85672889
1767;3.24723655;#N/A;-2.85672889
1768;3.247482261;#N/A;-2.85672889
1769;3.247727833;-2.843855423;-2.85672889
1770;3.247973266;#N/A;-2.85672889
1771;3.248218561;#N/A;-2.85672889
1772;3.248463718;#N/A;-2.85672889
1773;3.248708736;#N/A;-2.85672889
1774;3.248953615;#N/A;-2.85672889
1775;3.249198357;#N/A;-2.85672889
1776;3.249442961;#N/A;-2.85672889
1777;3.249687428;#N/A;-2.85672889
1778;3.249931757;-2.843855423;-2.85672889
1779;3.250175948;-2.843855423;-2.85672889
1780;3.250420002;-2.366734168;-2.85672889
1781;3.250663919;-2.843855423;-2.85672889
1782;3.2509077;-2.843855423;-2.85672889
1783;3.251151343;#N/A;-2.85672889
1784;3.25139485;-2.843855423;-2.85672889
1785;3.25163822;#N/A;-2.85672889
1786;3.251881455;-2.843855423;-2.85672889
1787;3.252124553;-2.843855423;-2.85672889
1788;3.252367514;-2.843855423;-2.85672889
1789;3.252610341;-2.843855423;-2.85672889
1790;3.252853031;-2.843855423;-2.85672889
1791;3.253095586;-2.843855423;-2.85672889
1792;3.253338005;-2.843855423;-2.85672889
1793;3.25358029;-2.843855423;-2.85672889
1794;3.253822439;#N/A;-2.85672889
1795;3.254064453;#N/A;-2.85672889
1796;3.254306332;-2.843855423;-2.85672889
1797;3.254548077;-2.843855423;-2.85672889
1798;3.254789687;-2.843855423;-2.85672889
1799;3.255031163;-2.843855423;-2.85672889
1800;3.255272505;#N/A;-2.85672889
1801;3.255513713;#N/A;-2.85672889
1802;3.255754787;-2.843855423;-2.85672889
1803;3.255995727;-2.843855423;-2.85672889
1804;3.256236533;-2.843855423;-2.85672889
1805;3.256477206;#N/A;-2.85672889
1806;3.256717746;#N/A;-2.85672889
1807;3.256958153;-2.843855423;-2.85672889
1808;3.257198426;-2.843855423;-2.85672889
1809;3.257438567;-2.843855423;-2.85672889
1810;3.257678575;-2.843855423;-2.85672889
1811;3.25791845;#N/A;-2.85672889
1812;3.258158193;-2.843855423;-2.85672889
1813;3.258397804;#N/A;-2.85672889
1814;3.258637283;-2.843855423;-2.85672889
1815;3.258876629;-2.843855423;-2.85672889
1816;3.259115844;#N/A;-2.85672889
1817;3.259354927;-2.843855423;-2.85672889
1818;3.259593879;-2.843855423;-2.85672889
1819;3.259832699;-2.843855423;-2.85672889
1820;3.260071388;#N/A;-2.85672889
1821;3.260309946;-2.843855423;-2.85672889
1822;3.260548373;-2.843855423;-2.85672889
1823;3.260786669;#N/A;-2.85672889
1824;3.261024834;-2.843855423;-2.85672889
1825;3.261262869;#N/A;-2.85672889
1826;3.261500773;#N/A;-2.85672889
1827;3.261738547;#N/A;-2.85672889
1828;3.261976191;-2.843855423;-2.85672889
1829;3.262213705;-2.843855423;-2.85672889
1830;3.26245109;-2.843855423;-2.85672889
1831;3.262688344;#N/A;-2.85672889
1832;3.262925469;#N/A;-2.85672889
1833;3.263162465;#N/A;-2.85672889
1834;3.263399331;-2.843855423;-2.85672889
1835;3.263636069;-2.843855423;-2.85672889
1836;3.263872677;#N/A;-2.85672889
1837;3.264109156;-2.843855423;-2.85672889
1838;3.264345507;#N/A;-2.85672889
1839;3.264581729;-2.843855423;-2.85672889
1840;3.264817823;-2.843855423;-2.85672889
1841;3.265053789;#N/A;-2.85672889
1842;3.265289626;#N/A;-2.85672889
1843;3.265525335;-2.843855423;-2.85672889
1844;3.265760917;-2.843855423;-2.85672889
1845;3.26599637;#N/A;-2.85672889
1846;3.266231697;#N/A;-2.85672889
1847;3.266466895;-2.843855423;-2.85672889
1848;3.266701967;#N/A;-2.85672889
1849;3.266936911;-2.843855423;-2.85672889
1850;3.267171728;-2.843855423;-2.85672889
1851;3.267406419;-2.843855423;-2.85672889
1852;3.267640982;#N/A;-2.85672889
1853;3.267875419;#N/A;-2.85672889
1854;3.26810973;#N/A;-2.85672889
1855;3.268343914;-2.843855423;-2.85672889
1856;3.268577972;-2.843855423;-2.85672889
1857;3.268811904;#N/A;-2.85672889
1858;3.26904571;-2.843855423;-2.85672889
1859;3.26927939;#N/A;-2.85672889
1860;3.269512944;-2.843855423;-2.85672889
1861;3.269746373;#N/A;-2.85672889
1862;3.269979677;-2.843855423;-2.85672889
1863;3.270212855;#N/A;-2.85672889
1864;3.270445908;#N/A;-2.85672889
1865;3.270678836;#N/A;-2.85672889
1866;3.270911639;#N/A;-2.85672889
1867;3.271144318;-2.843855423;-2.85672889
1868;3.271376872;#N/A;-2.85672889
1869;3.271609301;-2.843855423;-2.85672889
1870;3.271841607;#N/A;-2.85672889
1871;3.272073788;-2.843855423;-2.85672889
1872;3.272305844;-2.843855423;-2.85672889
1873;3.272537777;#N/A;-2.85672889
1874;3.272769587;-2.241795431;-2.85672889
1875;3.273001272;#N/A;-2.85672889
1876;3.273232834;#N/A;-2.85672889
1877;3.273464273;-2.843855423;-2.85672889
1878;3.273695588;#N/A;-2.85672889
1879;3.27392678;-2.843855423;-2.85672889
1880;3.274157849;-2.843855423;-2.85672889
1881;3.274388796;#N/A;-2.85672889
1882;3.274619619;#N/A;-2.85672889
1883;3.27485032;-2.542825427;-2.85672889
1884;3.275080898;#N/A;-2.85672889
1885;3.275311355;#N/A;-2.85672889
1886;3.275541688;#N/A;-2.85672889
1887;3.2757719;#N/A;-2.85672889
1888;3.27600199;#N/A;-2.85672889
1889;3.276231958;#N/A;-2.85672889
